STNAME,CTYNAME,YEAR,POPULATION
Louisiana,Jefferson Davis Parish,2015,31449
Louisiana,Lafayette Parish,2015,239654
Louisiana,Lafourche Parish,2015,98279
Louisiana,LaSalle Parish,2015,14975
Louisiana,Lincoln Parish,2015,47469
Louisiana,Livingston Parish,2015,137202
Louisiana,Madison Parish,2015,11560
Louisiana,Morehouse Parish,2015,26307
Louisiana,Natchitoches Parish,2015,39018
Louisiana,Orleans Parish,2015,390094
Louisiana,Ouachita Parish,2015,156916
Louisiana,Plaquemines Parish,2015,23462
Louisiana,Pointe Coupee Parish,2015,22197
Louisiana,Rapides Parish,2015,131821
Louisiana,Red River Parish,2015,8710
Louisiana,Richland Parish,2015,20552
Louisiana,Sabine Parish,2015,24213
Louisiana,St. Bernard Parish,2015,45436
Louisiana,St. Charles Parish,2015,52587
Louisiana,St. Helena Parish,2015,10465
Louisiana,St. James Parish,2015,21483
Louisiana,St. John the Baptist Parish,2015,43527
Louisiana,St. Landry Parish,2015,83693
Louisiana,St. Martin Parish,2015,53891
Louisiana,St. Mary Parish,2015,52908
Louisiana,St. Tammany Parish,2015,249116
Louisiana,Tangipahoa Parish,2015,128774
Louisiana,Tensas Parish,2015,4773
Louisiana,Terrebonne Parish,2015,113894
Louisiana,Union Parish,2015,22490
Louisiana,Vermilion Parish,2015,59928
Louisiana,Vernon Parish,2015,51535
Louisiana,Washington Parish,2015,46365
Louisiana,Webster Parish,2015,40067
Louisiana,West Baton Rouge Parish,2015,25596
Louisiana,West Carroll Parish,2015,11287
Louisiana,West Feliciana Parish,2015,15376
Louisiana,Winn Parish,2015,14646
Louisiana,Acadia Parish,2016,62830
Louisiana,Allen Parish,2016,25696
Louisiana,Ascension Parish,2016,121646
Louisiana,Assumption Parish,2016,22773
Louisiana,Avoyelles Parish,2016,40970
Louisiana,Beauregard Parish,2016,37028
Louisiana,Bienville Parish,2016,13796
Louisiana,Bossier Parish,2016,125946
Louisiana,Caddo Parish,2016,249024
Louisiana,Calcasieu Parish,2016,200780
Louisiana,Caldwell Parish,2016,10069
Louisiana,Cameron Parish,2016,6888
Louisiana,Catahoula Parish,2016,9863
Louisiana,Claiborne Parish,2016,16168
Louisiana,Concordia Parish,2016,19971
Louisiana,De Soto Parish,2016,27194
Louisiana,East Baton Rouge Parish,2016,447020
Louisiana,East Carroll Parish,2016,7230
Louisiana,East Feliciana Parish,2016,19500
Louisiana,Evangeline Parish,2016,33671
Louisiana,Franklin Parish,2016,20393
Louisiana,Grant Parish,2016,22324
Louisiana,Iberia Parish,2016,72753
Louisiana,Iberville Parish,2016,32865
Louisiana,Jackson Parish,2016,15903
Louisiana,Jefferson Parish,2016,436865
Louisiana,Jefferson Davis Parish,2016,31399
Louisiana,Lafayette Parish,2016,241611
Louisiana,Lafourche Parish,2016,98493
Louisiana,LaSalle Parish,2016,15028
Louisiana,Lincoln Parish,2016,47520
Louisiana,Livingston Parish,2016,139822
Louisiana,Madison Parish,2016,11497
Louisiana,Morehouse Parish,2016,25911
Louisiana,Natchitoches Parish,2016,39016
Louisiana,Orleans Parish,2016,392265
Louisiana,Ouachita Parish,2016,156948
Louisiana,Plaquemines Parish,2016,23360
Louisiana,Pointe Coupee Parish,2016,22126
Louisiana,Rapides Parish,2016,131838
Louisiana,Red River Parish,2016,8618
Louisiana,Richland Parish,2016,20458
Louisiana,Sabine Parish,2016,24054
Louisiana,St. Bernard Parish,2016,45789
Louisiana,St. Charles Parish,2016,52809
Louisiana,St. Helena Parish,2016,10402
Louisiana,St. James Parish,2016,21428
Louisiana,St. John the Baptist Parish,2016,43441
Louisiana,St. Landry Parish,2016,83885
Louisiana,St. Martin Parish,2016,53829
Louisiana,St. Mary Parish,2016,52064
Louisiana,St. Tammany Parish,2016,252676
Louisiana,Tangipahoa Parish,2016,130759
Louisiana,Tensas Parish,2016,4652
Louisiana,Terrebonne Parish,2016,113071
Louisiana,Union Parish,2016,22514
Louisiana,Vermilion Parish,2016,60120
Louisiana,Vernon Parish,2016,51666
Louisiana,Washington Parish,2016,46414
Louisiana,Webster Parish,2016,39750
Louisiana,West Baton Rouge Parish,2016,25942
Louisiana,West Carroll Parish,2016,11144
Louisiana,West Feliciana Parish,2016,15322
Louisiana,Winn Parish,2016,14539
Louisiana,Acadia Parish,2017,62581
Louisiana,Allen Parish,2017,25595
Louisiana,Ascension Parish,2017,123237
Louisiana,Assumption Parish,2017,22586
Louisiana,Avoyelles Parish,2017,40840
Louisiana,Beauregard Parish,2017,36885
Louisiana,Bienville Parish,2017,13640
Louisiana,Bossier Parish,2017,127011
Louisiana,Caddo Parish,2017,246177
Louisiana,Calcasieu Parish,2017,202653
Louisiana,Caldwell Parish,2017,9962
Louisiana,Cameron Parish,2017,6935
Louisiana,Catahoula Parish,2017,9812
Louisiana,Claiborne Parish,2017,15964
Louisiana,Concordia Parish,2017,19850
Louisiana,De Soto Parish,2017,27281
Louisiana,East Baton Rouge Parish,2017,444848
Louisiana,East Carroll Parish,2017,7117
Louisiana,East Feliciana Parish,2017,19383
Louisiana,Evangeline Parish,2017,33655
Louisiana,Franklin Parish,2017,20265
Louisiana,Grant Parish,2017,22330
Louisiana,Iberia Parish,2017,71805
Louisiana,Iberville Parish,2017,32927
Louisiana,Jackson Parish,2017,15927
Louisiana,Jefferson Parish,2017,436571
Louisiana,Jefferson Davis Parish,2017,31502
Louisiana,Lafayette Parish,2017,242039
Louisiana,Lafourche Parish,2017,98078
Louisiana,LaSalle Parish,2017,14893
Louisiana,Lincoln Parish,2017,47494
Louisiana,Livingston Parish,2017,137907
Louisiana,Madison Parish,2017,11349
Louisiana,Morehouse Parish,2017,25664
Louisiana,Natchitoches Parish,2017,39051
Louisiana,Orleans Parish,2017,391819
Louisiana,Ouachita Parish,2017,155913
Louisiana,Plaquemines Parish,2017,23376
Louisiana,Pointe Coupee Parish,2017,22170
Louisiana,Rapides Parish,2017,131272
Louisiana,Red River Parish,2017,8523
Louisiana,Richland Parish,2017,20421
Louisiana,Sabine Parish,2017,23913
Louisiana,St. Bernard Parish,2017,46120
Louisiana,St. Charles Parish,2017,52629
Louisiana,St. Helena Parish,2017,10333
Louisiana,St. James Parish,2017,21377
Louisiana,St. John the Baptist Parish,2017,43356
Louisiana,St. Landry Parish,2017,83582
Louisiana,St. Martin Parish,2017,54125
Louisiana,St. Mary Parish,2017,50673
Louisiana,St. Tammany Parish,2017,256212
Louisiana,Tangipahoa Parish,2017,132445
Louisiana,Tensas Parish,2017,4572
Louisiana,Terrebonne Parish,2017,111880
Louisiana,Union Parish,2017,22391
Louisiana,Vermilion Parish,2017,59937
Louisiana,Vernon Parish,2017,49941
Louisiana,Washington Parish,2017,46678
Louisiana,Webster Parish,2017,39268
Louisiana,West Baton Rouge Parish,2017,26238
Louisiana,West Carroll Parish,2017,10967
Louisiana,West Feliciana Parish,2017,15373
Louisiana,Winn Parish,2017,14355
Louisiana,Acadia Parish,2018,62315
Louisiana,Allen Parish,2018,25535
Louisiana,Ascension Parish,2018,124961
Louisiana,Assumption Parish,2018,22280
Louisiana,Avoyelles Parish,2018,40410
Louisiana,Beauregard Parish,2018,37491
Louisiana,Bienville Parish,2018,13303
Louisiana,Bossier Parish,2018,127153
Louisiana,Caddo Parish,2018,243105
Louisiana,Calcasieu Parish,2018,203507
Louisiana,Caldwell Parish,2018,9979
Louisiana,Cameron Parish,2018,7008
Louisiana,Catahoula Parish,2018,9571
Louisiana,Claiborne Parish,2018,15912
Louisiana,Concordia Parish,2018,19618
Louisiana,De Soto Parish,2018,27412
Louisiana,East Baton Rouge Parish,2018,442720
Louisiana,East Carroll Parish,2018,6971
Louisiana,East Feliciana Parish,2018,19272
Louisiana,Evangeline Parish,2018,33457
Louisiana,Franklin Parish,2018,20170
Louisiana,Grant Parish,2018,22430
Louisiana,Iberia Parish,2018,70627
Louisiana,Iberville Parish,2018,32719
Louisiana,Jackson Parish,2018,15944
Louisiana,Jefferson Parish,2018,434637
Louisiana,Jefferson Davis Parish,2018,31574
Louisiana,Lafayette Parish,2018,243493
Louisiana,Lafourche Parish,2018,97910
Louisiana,LaSalle Parish,2018,14900
Louisiana,Lincoln Parish,2018,47174
Louisiana,Livingston Parish,2018,139594
Louisiana,Madison Parish,2018,11212
Louisiana,Morehouse Parish,2018,25304
Louisiana,Natchitoches Parish,2018,38623
Louisiana,Orleans Parish,2018,391506
Louisiana,Ouachita Parish,2018,154694
Louisiana,Plaquemines Parish,2018,23411
Louisiana,Pointe Coupee Parish,2018,21856
Louisiana,Rapides Parish,2018,130404
Louisiana,Red River Parish,2018,8496
Louisiana,Richland Parish,2018,20215
Louisiana,Sabine Parish,2018,23909
Louisiana,St. Bernard Parish,2018,46724
Louisiana,St. Charles Parish,2018,52774
Louisiana,St. Helena Parish,2018,10174
Louisiana,St. James Parish,2018,21131
Louisiana,St. John the Baptist Parish,2018,43140
Louisiana,St. Landry Parish,2018,82827
Louisiana,St. Martin Parish,2018,53629
Louisiana,St. Mary Parish,2018,49739
Louisiana,St. Tammany Parish,2018,258598
Louisiana,Tangipahoa Parish,2018,133951
Louisiana,Tensas Parish,2018,4454
Louisiana,Terrebonne Parish,2018,111265
Louisiana,Union Parish,2018,22209
Louisiana,Vermilion Parish,2018,59928
Louisiana,Vernon Parish,2018,48679
Louisiana,Washington Parish,2018,46601
Louisiana,Webster Parish,2018,38780
Louisiana,West Baton Rouge Parish,2018,26451
Louisiana,West Carroll Parish,2018,11008
Louisiana,West Feliciana Parish,2018,15474
Louisiana,Winn Parish,2018,14132
Louisiana,Acadia Parish,2019,62207
Louisiana,Allen Parish,2019,25594
Louisiana,Ascension Parish,2019,126798
Louisiana,Assumption Parish,2019,21921
Louisiana,Avoyelles Parish,2019,40138
Louisiana,Beauregard Parish,2019,37649
Louisiana,Bienville Parish,2019,13234
Louisiana,Bossier Parish,2019,127377
Louisiana,Caddo Parish,2019,240431
Louisiana,Calcasieu Parish,2019,204038
Louisiana,Caldwell Parish,2019,9946
Louisiana,Cameron Parish,2019,6981
Louisiana,Catahoula Parish,2019,9459
Louisiana,Claiborne Parish,2019,15718
Louisiana,Concordia Parish,2019,19314
Louisiana,De Soto Parish,2019,27440
Louisiana,East Baton Rouge Parish,2019,441471
Louisiana,East Carroll Parish,2019,6829
Louisiana,East Feliciana Parish,2019,19103
Louisiana,Evangeline Parish,2019,33396
Louisiana,Franklin Parish,2019,19996
Louisiana,Grant Parish,2019,22352
Louisiana,Iberia Parish,2019,69638
Louisiana,Iberville Parish,2019,32549
Louisiana,Jackson Parish,2019,15761
Louisiana,Jefferson Parish,2019,434096
Louisiana,Jefferson Davis Parish,2019,31444
Louisiana,Lafayette Parish,2019,244798
Louisiana,Lafourche Parish,2019,97618
Louisiana,LaSalle Parish,2019,14910
Louisiana,Lincoln Parish,2019,46851
Louisiana,Livingston Parish,2019,141561
Louisiana,Madison Parish,2019,10994
Louisiana,Morehouse Parish,2019,24839
Louisiana,Natchitoches Parish,2019,38179
Louisiana,Orleans Parish,2019,391172
Louisiana,Ouachita Parish,2019,153401
Louisiana,Plaquemines Parish,2019,23264
Louisiana,Pointe Coupee Parish,2019,21735
Louisiana,Rapides Parish,2019,129800
Louisiana,Red River Parish,2019,8380
Louisiana,Richland Parish,2019,20147
Louisiana,Sabine Parish,2019,23895
Louisiana,St. Bernard Parish,2019,47192
Louisiana,St. Charles Parish,2019,53083
Louisiana,St. Helena Parish,2019,10145
Louisiana,St. James Parish,2019,21045
Louisiana,St. John the Baptist Parish,2019,42824
Louisiana,St. Landry Parish,2019,82196
Louisiana,St. Martin Parish,2019,53497
Louisiana,St. Mary Parish,2019,49294
Louisiana,St. Tammany Parish,2019,261303
Louisiana,Tangipahoa Parish,2019,134845
Louisiana,Tensas Parish,2019,4319
Louisiana,Terrebonne Parish,2019,110615
Louisiana,Union Parish,2019,22068
Louisiana,Vermilion Parish,2019,59573
Louisiana,Vernon Parish,2019,48394
Louisiana,Washington Parish,2019,46158
Louisiana,Webster Parish,2019,38323
Louisiana,West Baton Rouge Parish,2019,26550
Louisiana,West Carroll Parish,2019,10906
Louisiana,West Feliciana Parish,2019,15570
Louisiana,Winn Parish,2019,13961
Nevada,Churchill County,2000,24008
Nevada,Clark County,2000,1393370
Nevada,Douglas County,2000,41429
Nevada,Elko County,2000,45236
Nevada,Esmeralda County,2000,972
Nevada,Eureka County,2000,1627
Nevada,Humboldt County,2000,15903
Nevada,Lander County,2000,5694
Nevada,Lincoln County,2000,4172
Nevada,Lyon County,2000,34841
Nevada,Mineral County,2000,5007
Nevada,Nye County,2000,32912
Nevada,Pershing County,2000,6654
Nevada,Storey County,2000,3393
Nevada,Washoe County,2000,341415
Nevada,White Pine County,2000,9027
Nevada,Carson City,2000,52551
Nevada,Churchill County,2001,24316
Nevada,Clark County,2001,1456549
Nevada,Douglas County,2001,42145
Nevada,Elko County,2001,45006
Nevada,Esmeralda County,2001,937
Nevada,Eureka County,2001,1616
Nevada,Humboldt County,2001,15982
Nevada,Lander County,2001,5390
Nevada,Lincoln County,2001,4138
Nevada,Lyon County,2001,36129
Nevada,Mineral County,2001,4844
Nevada,Nye County,2001,33661
Nevada,Pershing County,2001,6536
Nevada,Storey County,2001,3416
Nevada,Washoe County,2001,351737
Nevada,White Pine County,2001,8681
Nevada,Carson City,2001,53426
Nevada,Churchill County,2002,24088
Nevada,Clark County,2002,1515571
Nevada,Douglas County,2002,43070
Nevada,Elko County,2002,44055
Nevada,Esmeralda County,2002,875
Nevada,Eureka County,2002,1585
Nevada,Humboldt County,2002,16120
Nevada,Lander County,2002,5075
Nevada,Lincoln County,2002,4186
Nevada,Lyon County,2002,37764
Nevada,Mineral County,2002,4693
Nevada,Nye County,2002,34380
Nevada,Pershing County,2002,6532
Nevada,Storey County,2002,3398
Nevada,Washoe County,2002,361841
Nevada,White Pine County,2002,8557
Nevada,Carson City,2002,54424
Nevada,Churchill County,2003,24047
Nevada,Clark County,2003,1572924
Nevada,Douglas County,2003,43942
Nevada,Elko County,2003,43487
Nevada,Esmeralda County,2003,813
Nevada,Eureka County,2003,1447
Nevada,Humboldt County,2003,16562
Nevada,Lander County,2003,4864
Nevada,Lincoln County,2003,4205
Nevada,Lyon County,2003,39890
Nevada,Mineral County,2003,4705
Nevada,Nye County,2003,35424
Nevada,Pershing County,2003,6369
Nevada,Storey County,2003,3512
Nevada,Washoe County,2003,371231
Nevada,White Pine County,2003,8444
Nevada,Carson City,2003,55083
Nevada,Churchill County,2004,24117
Nevada,Clark County,2004,1646875
Nevada,Douglas County,2004,45591
Nevada,Elko County,2004,43569
Nevada,Esmeralda County,2004,789
Nevada,Eureka County,2004,1395
Nevada,Humboldt County,2004,16853
Nevada,Lander County,2004,4883
Nevada,Lincoln County,2004,4190
Nevada,Lyon County,2004,42846
Nevada,Mineral County,2004,4827
Nevada,Nye County,2004,37159
Nevada,Pershing County,2004,6332
Nevada,Storey County,2004,3672
Nevada,Washoe County,2004,381377
Nevada,White Pine County,2004,8431
Nevada,Carson City,2004,55797
Nevada,Churchill County,2005,24460
Nevada,Clark County,2005,1708846
Nevada,Douglas County,2005,45731
Nevada,Elko County,2005,44428
Nevada,Esmeralda County,2005,774
Nevada,Eureka County,2005,1373
Nevada,Humboldt County,2005,16989
Nevada,Lander County,2005,4865
Nevada,Lincoln County,2005,4334
Nevada,Lyon County,2005,46607
Nevada,Mineral County,2005,4794
Nevada,Nye County,2005,39857
Nevada,Pershing County,2005,6334
Nevada,Storey County,2005,4018
Nevada,Washoe County,2005,390863
Nevada,White Pine County,2005,8800
Nevada,Carson City,2005,55731
Nevada,Churchill County,2006,24624
Nevada,Clark County,2006,1778129
Nevada,Douglas County,2006,45661
Nevada,Elko County,2006,45710
Nevada,Esmeralda County,2006,752
Nevada,Eureka County,2006,1460
Nevada,Humboldt County,2006,17365
Nevada,Lander County,2006,4999
Nevada,Lincoln County,2006,4390
Nevada,Lyon County,2006,50289
Nevada,Mineral County,2006,4761
Nevada,Nye County,2006,42335
Nevada,Pershing County,2006,6358
Nevada,Storey County,2006,4147
Nevada,Washoe County,2006,398236
Nevada,White Pine County,2006,9068
Nevada,Carson City,2006,55121
Nevada,Churchill County,2007,24733
Nevada,Clark County,2007,1838635
Nevada,Douglas County,2007,45775
Nevada,Elko County,2007,46993
Nevada,Esmeralda County,2007,689
Nevada,Eureka County,2007,1536
Nevada,Humboldt County,2007,17617
Nevada,Lander County,2007,5085
Nevada,Lincoln County,2007,4455
Nevada,Lyon County,2007,52305
Nevada,Mineral County,2007,4753
Nevada,Nye County,2007,44067
Nevada,Pershing County,2007,6376
Nevada,Storey County,2007,4281
Nevada,Washoe County,2007,406335
Nevada,White Pine County,2007,9110
Nevada,Carson City,2007,55007
Nevada,Churchill County,2008,24808
Nevada,Clark County,2008,1879093
Nevada,Douglas County,2008,45741
Nevada,Elko County,2008,47184
Nevada,Esmeralda County,2008,664
Nevada,Eureka County,2008,1599
Nevada,Humboldt County,2008,17918
Nevada,Lander County,2008,5127
Nevada,Lincoln County,2008,4643
Nevada,Lyon County,2008,52813
Nevada,Mineral County,2008,4648
Nevada,Nye County,2008,44175
Nevada,Pershing County,2008,6292
Nevada,Storey County,2008,4438
Nevada,Washoe County,2008,412219
Nevada,White Pine County,2008,9136
Nevada,Carson City,2008,55274
Nevada,Churchill County,2009,24897
Nevada,Clark County,2009,1902834
Nevada,Douglas County,2009,45464
Nevada,Elko County,2009,47896
Nevada,Esmeralda County,2009,626
Nevada,Eureka County,2009,1707
Nevada,Humboldt County,2009,18260
Nevada,Lander County,2009,5159
Nevada,Lincoln County,2009,4794
Nevada,Lyon County,2009,52641
Nevada,Mineral County,2009,4662
Nevada,Nye County,2009,44234
Nevada,Pershing County,2009,6286
Nevada,Storey County,2009,4441
Nevada,Washoe County,2009,414820
Nevada,White Pine County,2009,9188
Nevada,Carson City,2009,55176
Nevada,Churchill County,2010,24816
Nevada,Clark County,2010,1952640
Nevada,Douglas County,2010,47037
Nevada,Elko County,2010,49093
Nevada,Esmeralda County,2010,783
Nevada,Eureka County,2010,1990
Nevada,Humboldt County,2010,16580
Nevada,Lander County,2010,5795
Nevada,Lincoln County,2010,5351
Nevada,Lyon County,2010,52049
Nevada,Mineral County,2010,4791
Nevada,Nye County,2010,43848
Nevada,Pershing County,2010,6734
Nevada,Storey County,2010,3997
Nevada,Washoe County,2010,421969
Nevada,White Pine County,2010,10027
Nevada,Carson City,2010,54983
Nevada,Churchill County,2011,24607
Nevada,Clark County,2011,1962162
Nevada,Douglas County,2011,46982
Nevada,Elko County,2011,49463
Nevada,Esmeralda County,2011,770
Nevada,Eureka County,2011,1977
Nevada,Humboldt County,2011,16640
Nevada,Lander County,2011,5840
Nevada,Lincoln County,2011,5269
Nevada,Lyon County,2011,51393
Nevada,Mineral County,2011,4634
Nevada,Nye County,2011,43981
Nevada,Pershing County,2011,6609
Nevada,Storey County,2011,3905
Nevada,Washoe County,2011,424066
Nevada,White Pine County,2011,10129
Nevada,Carson City,2011,54687
Nevada,Churchill County,2012,24267
Nevada,Clark County,2012,1989644
Nevada,Douglas County,2012,46930
Nevada,Elko County,2012,50998
Nevada,Esmeralda County,2012,791
Nevada,Eureka County,2012,1991
Nevada,Humboldt County,2012,17078
Nevada,Lander County,2012,5922
Nevada,Lincoln County,2012,5369
Nevada,Lyon County,2012,50981
Nevada,Mineral County,2012,4663
Nevada,Nye County,2012,43604
Nevada,Pershing County,2012,6752
Nevada,Storey County,2012,3838
Nevada,Washoe County,2012,427490
Nevada,White Pine County,2012,10022
Nevada,Carson City,2012,54330
Nevada,Churchill County,2013,23956
Nevada,Clark County,2013,2017798
Nevada,Douglas County,2013,46956
Nevada,Elko County,2013,52378
Nevada,Esmeralda County,2013,847
Nevada,Eureka County,2013,2050
Nevada,Humboldt County,2013,17365
Nevada,Lander County,2013,6064
Nevada,Lincoln County,2013,5268
Nevada,Lyon County,2013,51114
Nevada,Mineral County,2013,4561
Nevada,Nye County,2013,42905
Nevada,Pershing County,2013,6846
Nevada,Storey County,2013,3795
Nevada,Washoe County,2013,431255
Nevada,White Pine County,2013,10052
Nevada,Carson City,2013,53746
Nevada,Churchill County,2014,23864
Nevada,Clark County,2014,2053929
Nevada,Douglas County,2014,47406
Nevada,Elko County,2014,52616
Nevada,Esmeralda County,2014,834
Nevada,Eureka County,2014,1994
Nevada,Humboldt County,2014,17230
Nevada,Lander County,2014,5980
Nevada,Lincoln County,2014,5201
Nevada,Lyon County,2014,51359
Nevada,Mineral County,2014,4473
Nevada,Nye County,2014,42877
Nevada,Pershing County,2014,6703
Nevada,Storey County,2014,3801
Nevada,Washoe County,2014,436515
Nevada,White Pine County,2014,10041
Nevada,Carson City,2014,54112
Nevada,Churchill County,2015,24006
Nevada,Clark County,2015,2097832
Nevada,Douglas County,2015,47422
Nevada,Elko County,2015,51756
Nevada,Esmeralda County,2015,847
Nevada,Eureka County,2015,2040
Nevada,Humboldt County,2015,17033
Nevada,Lander County,2015,5885
Nevada,Lincoln County,2015,5135
Nevada,Lyon County,2015,51999
Nevada,Mineral County,2015,4423
Nevada,Nye County,2015,43008
Nevada,Pershing County,2015,6620
Nevada,Storey County,2015,3881
Nevada,Washoe County,2015,442617
Nevada,White Pine County,2015,9875
Nevada,Carson City,2015,54152
Nevada,Churchill County,2016,23957
Nevada,Clark County,2016,2140240
Nevada,Douglas County,2016,47805
Nevada,Elko County,2016,52022
Nevada,Esmeralda County,2016,839
Nevada,Eureka County,2016,1943
Nevada,Humboldt County,2016,16814
Nevada,Lander County,2016,5700
Nevada,Lincoln County,2016,5143
Nevada,Lyon County,2016,52770
Nevada,Mineral County,2016,4382
Nevada,Nye County,2016,43295
Nevada,Pershing County,2016,6582
Nevada,Storey County,2016,4004
Nevada,Washoe County,2016,449990
Nevada,White Pine County,2016,9746
Nevada,Carson City,2016,54323
Nevada,Churchill County,2017,24088
Nevada,Clark County,2017,2183273
Nevada,Douglas County,2017,48014
Nevada,Elko County,2017,52307
Nevada,Esmeralda County,2017,858
Nevada,Eureka County,2017,1959
Nevada,Humboldt County,2017,16734
Nevada,Lander County,2017,5584
Nevada,Lincoln County,2017,5179
Nevada,Lyon County,2017,53945
Nevada,Mineral County,2017,4458
Nevada,Nye County,2017,44046
Nevada,Pershing County,2017,6475
Nevada,Storey County,2017,4001
Nevada,Washoe County,2017,456864
Nevada,White Pine County,2017,9628
Nevada,Carson City,2017,54684
Nevada,Churchill County,2018,24574
Nevada,Clark County,2018,2228970
Nevada,Douglas County,2018,48527
Nevada,Elko County,2018,52470
Nevada,Esmeralda County,2018,827
Nevada,Eureka County,2018,2019
Nevada,Humboldt County,2018,16778
Nevada,Lander County,2018,5512
Nevada,Lincoln County,2018,5225
Nevada,Lyon County,2018,55800
Nevada,Mineral County,2018,4560
Nevada,Nye County,2018,45328
Nevada,Pershing County,2018,6696
Nevada,Storey County,2018,4027
Nevada,Washoe County,2018,464593
Nevada,White Pine County,2018,9532
Nevada,Carson City,2018,55287
Nevada,Churchill County,2019,25048
Nevada,Clark County,2019,2275884
Nevada,Douglas County,2019,48998
Nevada,Elko County,2019,52880
Nevada,Esmeralda County,2019,870
Nevada,Eureka County,2019,2078
Nevada,Humboldt County,2019,16884
Nevada,Lander County,2019,5516
Nevada,Lincoln County,2019,5179
Nevada,Lyon County,2019,57499
Nevada,Mineral County,2019,4516
Nevada,Nye County,2019,46845
Nevada,Pershing County,2019,6628
Nevada,Storey County,2019,4193
Nevada,Washoe County,2019,472381
Nevada,White Pine County,2019,9478
Nevada,Carson City,2019,55894
