STNAME,CTYNAME,YEAR,POPULATION
Texas,Maverick County,2000,47357
Texas,Medina County,2000,39462
Texas,Menard County,2000,2356
Texas,Midland County,2000,115487
Texas,Milam County,2000,24239
Texas,Mills County,2000,5127
Texas,Mitchell County,2000,9638
Texas,Montague County,2000,19132
Texas,Montgomery County,2000,297345
Texas,Moore County,2000,20102
Texas,Morris County,2000,13030
Texas,Motley County,2000,1442
Texas,Nacogdoches County,2000,59258
Texas,Navarro County,2000,45312
Texas,Newton County,2000,15039
Texas,Nolan County,2000,15749
Texas,Nueces County,2000,313300
Texas,Ochiltree County,2000,8985
Texas,Oldham County,2000,2192
Texas,Orange County,2000,84906
Texas,Palo Pinto County,2000,27084
Texas,Panola County,2000,22757
Texas,Parker County,2000,89241
Texas,Parmer County,2000,9981
Texas,Pecos County,2000,16707
Texas,Polk County,2000,41571
Texas,Potter County,2000,113733
Texas,Presidio County,2000,7352
Texas,Rains County,2000,9217
Texas,Randall County,2000,104713
Texas,Reagan County,2000,3296
Texas,Real County,2000,3062
Texas,Red River County,2000,14286
Texas,Reeves County,2000,13050
Texas,Refugio County,2000,7824
Texas,Roberts County,2000,883
Texas,Robertson County,2000,16033
Texas,Rockwall County,2000,43880
Texas,Runnels County,2000,11476
Texas,Rusk County,2000,47359
Texas,Sabine County,2000,10444
Texas,San Augustine County,2000,8956
Texas,San Jacinto County,2000,22450
Texas,San Patricio County,2000,67362
Texas,San Saba County,2000,6201
Texas,Schleicher County,2000,2916
Texas,Scurry County,2000,16240
Texas,Shackelford County,2000,3299
Texas,Shelby County,2000,25264
Texas,Sherman County,2000,3182
Texas,Smith County,2000,175500
Texas,Somervell County,2000,6830
Texas,Starr County,2000,53818
Texas,Stephens County,2000,9637
Texas,Sterling County,2000,1373
Texas,Stonewall County,2000,1677
Texas,Sutton County,2000,4029
Texas,Swisher County,2000,8359
Texas,Tarrant County,2000,1454402
Texas,Taylor County,2000,126468
Texas,Terrell County,2000,1061
Texas,Terry County,2000,12707
Texas,Throckmorton County,2000,1834
Texas,Titus County,2000,28112
Texas,Tom Green County,2000,104043
Texas,Travis County,2000,820927
Texas,Trinity County,2000,13819
Texas,Tyler County,2000,20869
Texas,Upshur County,2000,35364
Texas,Upton County,2000,3378
Texas,Uvalde County,2000,25924
Texas,Val Verde County,2000,45023
Texas,Van Zandt County,2000,48347
Texas,Victoria County,2000,84011
Texas,Walker County,2000,61745
Texas,Waller County,2000,32842
Texas,Ward County,2000,10819
Texas,Washington County,2000,30420
Texas,Webb County,2000,194523
Texas,Wharton County,2000,41228
Texas,Wheeler County,2000,5237
Texas,Wichita County,2000,131591
Texas,Wilbarger County,2000,14638
Texas,Willacy County,2000,20047
Texas,Williamson County,2000,254962
Texas,Wilson County,2000,32706
Texas,Winkler County,2000,7077
Texas,Wise County,2000,49407
Texas,Wood County,2000,36877
Texas,Yoakum County,2000,7277
Texas,Young County,2000,17907
Texas,Zapata County,2000,12205
Texas,Zavala County,2000,11599
Texas,Anderson County,2001,54110
Texas,Andrews County,2001,12769
Texas,Angelina County,2001,79983
Texas,Aransas County,2001,22517
Texas,Archer County,2001,8797
Texas,Armstrong County,2001,2149
Texas,Atascosa County,2001,39874
Texas,Austin County,2001,24191
Texas,Bailey County,2001,6539
Texas,Bandera County,2001,18197
Texas,Bastrop County,2001,61278
Texas,Baylor County,2001,3940
Texas,Bee County,2001,31815
Texas,Bell County,2001,242573
Texas,Bexar County,2001,1414511
Texas,Blanco County,2001,8634
Texas,Borden County,2001,676
Texas,Bosque County,2001,17330
Texas,Bowie County,2001,89224
Texas,Brazoria County,2001,248355
Texas,Brazos County,2001,154218
Texas,Brewster County,2001,8947
Texas,Briscoe County,2001,1723
Texas,Brooks County,2001,7670
Texas,Brown County,2001,37624
Texas,Burleson County,2001,16610
Texas,Burnet County,2001,35994
Texas,Caldwell County,2001,33698
Texas,Calhoun County,2001,20662
Texas,Callahan County,2001,12714
Texas,Cameron County,2001,342262
Texas,Camp County,2001,11460
Texas,Carson County,2001,6379
Texas,Cass County,2001,30014
Texas,Castro County,2001,8054
Texas,Chambers County,2001,26557
Texas,Cherokee County,2001,46722
Texas,Childress County,2001,7599
Texas,Clay County,2001,11154
Texas,Cochran County,2001,3655
Texas,Coke County,2001,3819
Texas,Coleman County,2001,9068
Texas,Collin County,2001,537779
Texas,Collingsworth County,2001,3102
Texas,Colorado County,2001,20192
Texas,Comal County,2001,81434
Texas,Comanche County,2001,13668
Texas,Concho County,2001,3860
Texas,Cooke County,2001,36898
Texas,Coryell County,2001,73772
Texas,Cottle County,2001,1783
Texas,Crane County,2001,3891
Texas,Crockett County,2001,3861
Texas,Crosby County,2001,6960
Texas,Culberson County,2001,2854
Texas,Dallam County,2001,6178
Texas,Dallas County,2001,2267590
Texas,Dawson County,2001,14854
Texas,Deaf Smith County,2001,18294
Texas,Delta County,2001,5327
Texas,Denton County,2001,464862
Texas,DeWitt County,2001,20076
Texas,Dickens County,2001,2666
Texas,Dimmit County,2001,10063
Texas,Donley County,2001,3852
Texas,Duval County,2001,12889
Texas,Eastland County,2001,18031
Texas,Ector County,2001,120591
Texas,Edwards County,2001,2050
Texas,Ellis County,2001,115709
Texas,El Paso County,2001,684780
Texas,Erath County,2001,32877
Texas,Falls County,2001,18159
Texas,Fannin County,2001,31307
Texas,Fayette County,2001,22193
Texas,Fisher County,2001,4234
Texas,Floyd County,2001,7452
Texas,Foard County,2001,1623
Texas,Fort Bend County,2001,375122
Texas,Franklin County,2001,9595
Texas,Freestone County,2001,18095
Texas,Frio County,2001,16214
Texas,Gaines County,2001,14246
Texas,Galveston County,2001,254545
Texas,Garza County,2001,5032
Texas,Gillespie County,2001,21092
Texas,Glasscock County,2001,1345
Texas,Goliad County,2001,6997
Texas,Gonzales County,2001,18702
Texas,Gray County,2001,22094
Texas,Grayson County,2001,112375
Texas,Gregg County,2001,111642
Texas,Grimes County,2001,24170
Texas,Guadalupe County,2001,92075
Texas,Hale County,2001,35799
Texas,Hall County,2001,3756
Texas,Hamilton County,2001,8112
Texas,Hansford County,2001,5272
Texas,Hardeman County,2001,4582
Texas,Hardin County,2001,48375
Texas,Harris County,2001,3483124
Texas,Harrison County,2001,62290
Texas,Hartley County,2001,5469
Texas,Haskell County,2001,5925
Texas,Hays County,2001,104899
Texas,Hemphill County,2001,3300
Texas,Henderson County,2001,74033
Texas,Hidalgo County,2001,588533
Texas,Hill County,2001,32921
Texas,Hockley County,2001,22571
Texas,Hood County,2001,42658
Texas,Hopkins County,2001,32178
Texas,Houston County,2001,23021
Texas,Howard County,2001,33029
Texas,Hudspeth County,2001,3356
Texas,Hunt County,2001,78212
Texas,Hutchinson County,2001,23176
Texas,Irion County,2001,1699
Texas,Jack County,2001,8645
Texas,Jackson County,2001,14215
Texas,Jasper County,2001,35622
Texas,Jeff Davis County,2001,2221
Texas,Jefferson County,2001,249190
Texas,Jim Hogg County,2001,5156
Texas,Jim Wells County,2001,39767
Texas,Johnson County,2001,131681
Texas,Jones County,2001,20122
Texas,Karnes County,2001,15387
Texas,Kaufman County,2001,75177
Texas,Kendall County,2001,24515
Texas,Kenedy County,2001,416
Texas,Kent County,2001,808
Texas,Kerr County,2001,44206
Texas,Kimble County,2001,4487
Texas,King County,2001,314
Texas,Kinney County,2001,3385
Texas,Kleberg County,2001,31134
Texas,Knox County,2001,4018
Texas,Lamar County,2001,48488
Texas,Lamb County,2001,14496
Texas,Lampasas County,2001,18129
Texas,La Salle County,2001,5788
Texas,Lavaca County,2001,18864
Texas,Lee County,2001,16020
Texas,Leon County,2001,15490
Texas,Liberty County,2001,71632
Texas,Limestone County,2001,22045
Texas,Lipscomb County,2001,2940
Texas,Live Oak County,2001,12084
Texas,Llano County,2001,17430
Texas,Loving County,2001,62
Texas,Lubbock County,2001,246447
Texas,Lynn County,2001,6406
Texas,McCulloch County,2001,7984
Texas,McLennan County,2001,215561
Texas,McMullen County,2001,839
Texas,Madison County,2001,13675
Texas,Marion County,2001,11029
Texas,Martin County,2001,4687
Texas,Mason County,2001,3755
Texas,Matagorda County,2001,37912
Texas,Maverick County,2001,47561
Texas,Medina County,2001,39931
Texas,Menard County,2001,2321
Texas,Midland County,2001,115779
Texas,Milam County,2001,24379
Texas,Mills County,2001,5039
Texas,Mitchell County,2001,9576
Texas,Montague County,2001,19177
Texas,Montgomery County,2001,311693
Texas,Moore County,2001,20172
Texas,Morris County,2001,13146
Texas,Motley County,2001,1354
Texas,Nacogdoches County,2001,59615
Texas,Navarro County,2001,45994
Texas,Newton County,2001,14943
Texas,Nolan County,2001,15338
Texas,Nueces County,2001,311783
Texas,Ochiltree County,2001,9089
Texas,Oldham County,2001,2169
Texas,Orange County,2001,84140
Texas,Palo Pinto County,2001,27086
Texas,Panola County,2001,22718
Texas,Parker County,2001,91647
Texas,Parmer County,2001,9739
Texas,Pecos County,2001,16411
Texas,Polk County,2001,43085
Texas,Potter County,2001,114567
Texas,Presidio County,2001,7388
Texas,Rains County,2001,9709
Texas,Randall County,2001,105238
Texas,Reagan County,2001,3198
Texas,Real County,2001,2980
Texas,Red River County,2001,14176
Texas,Reeves County,2001,12684
Texas,Refugio County,2001,7751
Texas,Roberts County,2001,872
Texas,Robertson County,2001,16023
Texas,Rockwall County,2001,47114
Texas,Runnels County,2001,11138
Texas,Rusk County,2001,47378
Texas,Sabine County,2001,10419
Texas,San Augustine County,2001,8806
Texas,San Jacinto County,2001,22762
Texas,San Patricio County,2001,66980
Texas,San Saba County,2001,6167
Texas,Schleicher County,2001,2944
Texas,Scurry County,2001,15746
Texas,Shackelford County,2001,3304
Texas,Shelby County,2001,25344
Texas,Sherman County,2001,3121
Texas,Smith County,2001,177511
Texas,Somervell County,2001,6900
Texas,Starr County,2001,54565
Texas,Stephens County,2001,9446
Texas,Sterling County,2001,1363
Texas,Stonewall County,2001,1568
Texas,Sutton County,2001,4036
Texas,Swisher County,2001,8228
Texas,Tarrant County,2001,1488516
Texas,Taylor County,2001,125455
Texas,Terrell County,2001,1023
Texas,Terry County,2001,12432
Texas,Throckmorton County,2001,1793
Texas,Titus County,2001,27923
Texas,Tom Green County,2001,103855
Texas,Travis County,2001,847941
Texas,Trinity County,2001,13834
Texas,Tyler County,2001,20540
Texas,Upshur County,2001,35637
Texas,Upton County,2001,3211
Texas,Uvalde County,2001,26005
Texas,Val Verde County,2001,45110
Texas,Van Zandt County,2001,48945
Texas,Victoria County,2001,84681
Texas,Walker County,2001,62220
Texas,Waller County,2001,33208
Texas,Ward County,2001,10465
Texas,Washington County,2001,30469
Texas,Webb County,2001,199914
Texas,Wharton County,2001,41007
Texas,Wheeler County,2001,5102
Texas,Wichita County,2001,130191
Texas,Wilbarger County,2001,14362
Texas,Willacy County,2001,19818
Texas,Williamson County,2001,276610
Texas,Wilson County,2001,33259
Texas,Winkler County,2001,7017
Texas,Wise County,2001,51009
Texas,Wood County,2001,37472
Texas,Yoakum County,2001,7281
Texas,Young County,2001,17650
Texas,Zapata County,2001,12382
Texas,Zavala County,2001,11563
Texas,Anderson County,2002,54365
Texas,Andrews County,2002,12887
Texas,Angelina County,2002,80263
Texas,Aransas County,2002,23007
Texas,Archer County,2002,8882
Texas,Armstrong County,2002,2071
Texas,Atascosa County,2002,40823
Texas,Austin County,2002,24580
Texas,Bailey County,2002,6448
Texas,Bandera County,2002,18731
Texas,Bastrop County,2002,63774
Texas,Baylor County,2002,3900
Texas,Bee County,2002,31972
Texas,Bell County,2002,248009
Texas,Bexar County,2002,1439835
Texas,Blanco County,2002,8702
Texas,Borden County,2002,681
Texas,Bosque County,2002,17416
Texas,Bowie County,2002,89190
Texas,Brazoria County,2002,255306
Texas,Brazos County,2002,156870
Texas,Brewster County,2002,9097
Texas,Briscoe County,2002,1683
Texas,Brooks County,2002,7675
Texas,Brown County,2002,37813
Texas,Burleson County,2002,16561
Texas,Burnet County,2002,37305
Texas,Caldwell County,2002,34692
Texas,Calhoun County,2002,20381
Texas,Callahan County,2002,12800
Texas,Cameron County,2002,349544
Texas,Camp County,2002,11647
Texas,Carson County,2002,6488
Texas,Cass County,2002,29868
Texas,Castro County,2002,7897
Texas,Chambers County,2002,26967
Texas,Cherokee County,2002,46671
Texas,Childress County,2002,7544
Texas,Clay County,2002,11321
Texas,Cochran County,2002,3487
Texas,Coke County,2002,3757
Texas,Coleman County,2002,8858
Texas,Collin County,2002,568810
Texas,Collingsworth County,2002,3101
Texas,Colorado County,2002,20363
Texas,Comal County,2002,84247
Texas,Comanche County,2002,13498
Texas,Concho County,2002,3818
Texas,Cooke County,2002,37457
Texas,Coryell County,2002,73341
Texas,Cottle County,2002,1738
Texas,Crane County,2002,3867
Texas,Crockett County,2002,3858
Texas,Crosby County,2002,6854
Texas,Culberson County,2002,2812
Texas,Dallam County,2002,6094
Texas,Dallas County,2002,2280415
Texas,Dawson County,2002,14411
Texas,Deaf Smith County,2002,18259
Texas,Delta County,2002,5432
Texas,Denton County,2002,489526
Texas,DeWitt County,2002,19977
Texas,Dickens County,2002,2698
Texas,Dimmit County,2002,10055
Texas,Donley County,2002,3849
Texas,Duval County,2002,12760
Texas,Eastland County,2002,18178
Texas,Ector County,2002,121768
Texas,Edwards County,2002,2016
Texas,Ellis County,2002,119498
Texas,El Paso County,2002,688771
Texas,Erath County,2002,33315
Texas,Falls County,2002,17850
Texas,Fannin County,2002,31588
Texas,Fayette County,2002,22274
Texas,Fisher County,2002,4202
Texas,Floyd County,2002,7290
Texas,Foard County,2002,1550
Texas,Fort Bend County,2002,396554
Texas,Franklin County,2002,9624
Texas,Freestone County,2002,18314
Texas,Frio County,2002,16294
Texas,Gaines County,2002,14074
Texas,Galveston County,2002,260102
Texas,Garza County,2002,4982
Texas,Gillespie County,2002,21543
Texas,Glasscock County,2002,1332
Texas,Goliad County,2002,7009
Texas,Gonzales County,2002,18850
Texas,Gray County,2002,21762
Texas,Grayson County,2002,113256
Texas,Gregg County,2002,112403
Texas,Grimes County,2002,24634
Texas,Guadalupe County,2002,94132
Texas,Hale County,2002,35460
Texas,Hall County,2002,3712
Texas,Hamilton County,2002,7960
Texas,Hansford County,2002,5195
Texas,Hardeman County,2002,4496
Texas,Hardin County,2002,48863
Texas,Harris County,2002,3557879
Texas,Harrison County,2002,62003
Texas,Hartley County,2002,5095
Texas,Haskell County,2002,5712
Texas,Hays County,2002,111935
Texas,Hemphill County,2002,3300
Texas,Henderson County,2002,75046
Texas,Hidalgo County,2002,607449
Texas,Hill County,2002,33349
Texas,Hockley County,2002,22575
Texas,Hood County,2002,43635
Texas,Hopkins County,2002,32266
Texas,Houston County,2002,22980
Texas,Howard County,2002,32970
Texas,Hudspeth County,2002,3312
Texas,Hunt County,2002,79774
Texas,Hutchinson County,2002,23023
Texas,Irion County,2002,1740
Texas,Jack County,2002,8825
Texas,Jackson County,2002,14229
Texas,Jasper County,2002,35465
Texas,Jeff Davis County,2002,2180
Texas,Jefferson County,2002,248274
Texas,Jim Hogg County,2002,5152
Texas,Jim Wells County,2002,39939
Texas,Johnson County,2002,134816
Texas,Jones County,2002,19977
Texas,Karnes County,2002,15229
Texas,Kaufman County,2002,77743
Texas,Kendall County,2002,25169
Texas,Kenedy County,2002,420
Texas,Kent County,2002,802
Texas,Kerr County,2002,44654
Texas,Kimble County,2002,4498
Texas,King County,2002,309
Texas,Kinney County,2002,3397
Texas,Kleberg County,2002,31194
Texas,Knox County,2002,3950
Texas,Lamar County,2002,48752
Texas,Lamb County,2002,14525
Texas,Lampasas County,2002,18682
Texas,La Salle County,2002,5828
Texas,Lavaca County,2002,18930
Texas,Lee County,2002,16135
Texas,Leon County,2002,15755
Texas,Liberty County,2002,73264
Texas,Limestone County,2002,22273
Texas,Lipscomb County,2002,2996
Texas,Live Oak County,2002,11919
Texas,Llano County,2002,17707
Texas,Loving County,2002,66
Texas,Lubbock County,2002,248910
Texas,Lynn County,2002,6367
Texas,McCulloch County,2002,7838
Texas,McLennan County,2002,217272
Texas,McMullen County,2002,827
Texas,Madison County,2002,12741
Texas,Marion County,2002,10933
Texas,Martin County,2002,4635
Texas,Mason County,2002,3742
Texas,Matagorda County,2002,37795
Texas,Maverick County,2002,48315
Texas,Medina County,2002,40486
Texas,Menard County,2002,2326
Texas,Midland County,2002,116953
Texas,Milam County,2002,24893
Texas,Mills County,2002,5055
Texas,Mitchell County,2002,9416
Texas,Montague County,2002,19115
Texas,Montgomery County,2002,326872
Texas,Moore County,2002,19947
Texas,Morris County,2002,13102
Texas,Motley County,2002,1331
Texas,Nacogdoches County,2002,59508
Texas,Navarro County,2002,46631
Texas,Newton County,2002,14773
Texas,Nolan County,2002,15048
Texas,Nueces County,2002,312891
Texas,Ochiltree County,2002,9013
Texas,Oldham County,2002,2127
Texas,Orange County,2002,83882
Texas,Palo Pinto County,2002,27056
Texas,Panola County,2002,22845
Texas,Parker County,2002,93961
Texas,Parmer County,2002,9825
Texas,Pecos County,2002,16284
Texas,Polk County,2002,44136
Texas,Potter County,2002,115809
Texas,Presidio County,2002,7492
Texas,Rains County,2002,10057
Texas,Randall County,2002,105859
Texas,Reagan County,2002,3116
Texas,Real County,2002,2943
Texas,Red River County,2002,13927
Texas,Reeves County,2002,12415
Texas,Refugio County,2002,7632
Texas,Roberts County,2002,847
Texas,Robertson County,2002,15840
Texas,Rockwall County,2002,50819
Texas,Runnels County,2002,10958
Texas,Rusk County,2002,47406
Texas,Sabine County,2002,10401
Texas,San Augustine County,2002,8874
Texas,San Jacinto County,2002,23154
Texas,San Patricio County,2002,66960
Texas,San Saba County,2002,6049
Texas,Schleicher County,2002,2899
Texas,Scurry County,2002,15864
Texas,Shackelford County,2002,3323
Texas,Shelby County,2002,25458
Texas,Sherman County,2002,3140
Texas,Smith County,2002,180546
Texas,Somervell County,2002,7092
Texas,Starr County,2002,55862
Texas,Stephens County,2002,9354
Texas,Sterling County,2002,1357
Texas,Stonewall County,2002,1473
Texas,Sutton County,2002,4073
Texas,Swisher County,2002,8017
Texas,Tarrant County,2002,1523284
Texas,Taylor County,2002,125341
Texas,Terrell County,2002,1019
Texas,Terry County,2002,12476
Texas,Throckmorton County,2002,1739
Texas,Titus County,2002,28064
Texas,Tom Green County,2002,104041
Texas,Travis County,2002,852965
Texas,Trinity County,2002,13963
Texas,Tyler County,2002,20559
Texas,Upshur County,2002,36536
Texas,Upton County,2002,3232
Texas,Uvalde County,2002,26423
Texas,Val Verde County,2002,45480
Texas,Van Zandt County,2002,49947
Texas,Victoria County,2002,84867
Texas,Walker County,2002,61656
Texas,Waller County,2002,33960
Texas,Ward County,2002,10351
Texas,Washington County,2002,30735
Texas,Webb County,2002,205096
Texas,Wharton County,2002,40937
Texas,Wheeler County,2002,4971
Texas,Wichita County,2002,130128
Texas,Wilbarger County,2002,14273
Texas,Willacy County,2002,19823
Texas,Williamson County,2002,289810
Texas,Wilson County,2002,33974
Texas,Winkler County,2002,6899
Texas,Wise County,2002,52500
Texas,Wood County,2002,37916
Texas,Yoakum County,2002,7177
Texas,Young County,2002,17601
Texas,Zapata County,2002,12636
Texas,Zavala County,2002,11586
Texas,Anderson County,2003,55573
Texas,Andrews County,2003,12816
Texas,Angelina County,2003,80662
Texas,Aransas County,2003,23384
Texas,Archer County,2003,8936
Texas,Armstrong County,2003,2053
Texas,Atascosa County,2003,41306
Texas,Austin County,2003,25033
Texas,Bailey County,2003,6501
Texas,Bandera County,2003,19117
Texas,Bastrop County,2003,66149
Texas,Baylor County,2003,3931
Texas,Bee County,2003,32852
Texas,Bell County,2003,253903
Texas,Bexar County,2003,1462052
Texas,Blanco County,2003,8732
Texas,Borden County,2003,660
Texas,Bosque County,2003,17541
Texas,Bowie County,2003,89300
Texas,Brazoria County,2003,261132
Texas,Brazos County,2003,159516
Texas,Brewster County,2003,9234
Texas,Briscoe County,2003,1678
Texas,Brooks County,2003,7643
Texas,Brown County,2003,37629
Texas,Burleson County,2003,16697
Texas,Burnet County,2003,38441
Texas,Caldwell County,2003,35244
Texas,Calhoun County,2003,20315
Texas,Callahan County,2003,12887
Texas,Cameron County,2003,357097
Texas,Camp County,2003,11698
Texas,Carson County,2003,6355
Texas,Cass County,2003,29676
Texas,Castro County,2003,7764
Texas,Chambers County,2003,27227
Texas,Cherokee County,2003,47121
Texas,Childress County,2003,7562
Texas,Clay County,2003,11309
Texas,Cochran County,2003,3434
Texas,Coke County,2003,3712
Texas,Coleman County,2003,8715
Texas,Collin County,2003,596599
Texas,Collingsworth County,2003,3030
Texas,Colorado County,2003,20502
Texas,Comal County,2003,86955
Texas,Comanche County,2003,13400
Texas,Concho County,2003,3783
Texas,Cooke County,2003,37685
Texas,Coryell County,2003,73573
Texas,Cottle County,2003,1710
Texas,Crane County,2003,3804
Texas,Crockett County,2003,3875
Texas,Crosby County,2003,6719
Texas,Culberson County,2003,2754
Texas,Dallam County,2003,6046
Texas,Dallas County,2003,2287070
Texas,Dawson County,2003,14325
Texas,Deaf Smith County,2003,18171
Texas,Delta County,2003,5390
Texas,Denton County,2003,512229
Texas,DeWitt County,2003,19947
Texas,Dickens County,2003,2681
Texas,Dimmit County,2003,10068
Texas,Donley County,2003,3921
Texas,Duval County,2003,12611
Texas,Eastland County,2003,18213
Texas,Ector County,2003,122021
Texas,Edwards County,2003,1983
Texas,Ellis County,2003,123679
Texas,El Paso County,2003,694672
Texas,Erath County,2003,33641
Texas,Falls County,2003,17765
Texas,Fannin County,2003,32062
Texas,Fayette County,2003,22315
Texas,Fisher County,2003,4129
Texas,Floyd County,2003,7362
Texas,Foard County,2003,1527
Texas,Fort Bend County,2003,416208
Texas,Franklin County,2003,9699
Texas,Freestone County,2003,18333
Texas,Frio County,2003,16204
Texas,Gaines County,2003,14178
Texas,Galveston County,2003,265136
Texas,Garza County,2003,4943
Texas,Gillespie County,2003,22032
Texas,Glasscock County,2003,1324
Texas,Goliad County,2003,7067
Texas,Gonzales County,2003,19122
Texas,Gray County,2003,21511
Texas,Grayson County,2003,114358
Texas,Gregg County,2003,113152
Texas,Grimes County,2003,24853
Texas,Guadalupe County,2003,96445
Texas,Hale County,2003,35342
Texas,Hall County,2003,3692
Texas,Hamilton County,2003,8060
Texas,Hansford County,2003,5140
Texas,Hardeman County,2003,4458
Texas,Hardin County,2003,49158
Texas,Harris County,2003,3615199
Texas,Harrison County,2003,61836
Texas,Hartley County,2003,5398
Texas,Haskell County,2003,5585
Texas,Hays County,2003,116379
Texas,Hemphill County,2003,3268
Texas,Henderson County,2003,76703
Texas,Hidalgo County,2003,627164
Texas,Hill County,2003,34058
Texas,Hockley County,2003,22676
Texas,Hood County,2003,44760
Texas,Hopkins County,2003,32493
Texas,Houston County,2003,22914
Texas,Howard County,2003,32599
Texas,Hudspeth County,2003,3224
Texas,Hunt County,2003,80179
Texas,Hutchinson County,2003,22603
Texas,Irion County,2003,1729
Texas,Jack County,2003,8798
Texas,Jackson County,2003,14134
Texas,Jasper County,2003,35239
Texas,Jeff Davis County,2003,2205
Texas,Jefferson County,2003,247251
Texas,Jim Hogg County,2003,5051
Texas,Jim Wells County,2003,40147
Texas,Johnson County,2003,138175
Texas,Jones County,2003,19902
Texas,Karnes County,2003,15184
Texas,Kaufman County,2003,81493
Texas,Kendall County,2003,26206
Texas,Kenedy County,2003,414
Texas,Kent County,2003,771
Texas,Kerr County,2003,44897
Texas,Kimble County,2003,4473
Texas,King County,2003,312
Texas,Kinney County,2003,3294
Texas,Kleberg County,2003,31105
Texas,Knox County,2003,3884
Texas,Lamar County,2003,49009
Texas,Lamb County,2003,14472
Texas,Lampasas County,2003,19014
Texas,La Salle County,2003,5854
Texas,Lavaca County,2003,18887
Texas,Lee County,2003,16218
Texas,Leon County,2003,15813
Texas,Liberty County,2003,73712
Texas,Limestone County,2003,22393
Texas,Lipscomb County,2003,3024
Texas,Live Oak County,2003,11685
Texas,Llano County,2003,17881
Texas,Loving County,2003,60
Texas,Lubbock County,2003,252427
Texas,Lynn County,2003,6142
Texas,McCulloch County,2003,7895
Texas,McLennan County,2003,219485
Texas,McMullen County,2003,844
Texas,Madison County,2003,12939
Texas,Marion County,2003,10976
Texas,Martin County,2003,4522
Texas,Mason County,2003,3779
Texas,Matagorda County,2003,37832
Texas,Maverick County,2003,48959
Texas,Medina County,2003,41187
Texas,Menard County,2003,2285
Texas,Midland County,2003,117957
Texas,Milam County,2003,24793
Texas,Mills County,2003,4982
Texas,Mitchell County,2003,9342
Texas,Montague County,2003,19286
Texas,Montgomery County,2003,341928
Texas,Moore County,2003,19906
Texas,Morris County,2003,13036
Texas,Motley County,2003,1344
Texas,Nacogdoches County,2003,59900
Texas,Navarro County,2003,47036
Texas,Newton County,2003,14663
Texas,Nolan County,2003,15010
Texas,Nueces County,2003,312938
Texas,Ochiltree County,2003,8838
Texas,Oldham County,2003,2142
Texas,Orange County,2003,83621
Texas,Palo Pinto County,2003,27145
Texas,Panola County,2003,22864
Texas,Parker County,2003,96742
Texas,Parmer County,2003,9842
Texas,Pecos County,2003,15932
Texas,Polk County,2003,45072
Texas,Potter County,2003,117549
Texas,Presidio County,2003,7519
Texas,Rains County,2003,10384
Texas,Randall County,2003,106834
Texas,Reagan County,2003,3022
Texas,Real County,2003,2986
Texas,Red River County,2003,13693
Texas,Reeves County,2003,12031
Texas,Refugio County,2003,7511
Texas,Roberts County,2003,804
Texas,Robertson County,2003,15777
Texas,Rockwall County,2003,54472
Texas,Runnels County,2003,10741
Texas,Rusk County,2003,47302
Texas,Sabine County,2003,10336
Texas,San Augustine County,2003,8856
Texas,San Jacinto County,2003,23707
Texas,San Patricio County,2003,67136
Texas,San Saba County,2003,5991
Texas,Schleicher County,2003,2763
Texas,Scurry County,2003,15728
Texas,Shackelford County,2003,3246
Texas,Shelby County,2003,25823
Texas,Sherman County,2003,3076
Texas,Smith County,2003,183345
Texas,Somervell County,2003,7232
Texas,Starr County,2003,57317
Texas,Stephens County,2003,9370
Texas,Sterling County,2003,1327
Texas,Stonewall County,2003,1429
Texas,Sutton County,2003,4022
Texas,Swisher County,2003,7958
Texas,Tarrant County,2003,1552186
Texas,Taylor County,2003,125264
Texas,Terrell County,2003,1007
Texas,Terry County,2003,12411
Texas,Throckmorton County,2003,1693
Texas,Titus County,2003,28457
Texas,Tom Green County,2003,104666
Texas,Travis County,2003,862463
Texas,Trinity County,2003,14019
Texas,Tyler County,2003,20397
Texas,Upshur County,2003,36899
Texas,Upton County,2003,3137
Texas,Uvalde County,2003,26391
Texas,Val Verde County,2003,46298
Texas,Van Zandt County,2003,50218
Texas,Victoria County,2003,85031
Texas,Walker County,2003,62762
Texas,Waller County,2003,34735
Texas,Ward County,2003,10209
Texas,Washington County,2003,30909
Texas,Webb County,2003,210229
Texas,Wharton County,2003,41005
Texas,Wheeler County,2003,4750
Texas,Wichita County,2003,130564
Texas,Wilbarger County,2003,14084
Texas,Willacy County,2003,19857
Texas,Williamson County,2003,302458
Texas,Wilson County,2003,34999
Texas,Winkler County,2003,6640
Texas,Wise County,2003,53819
Texas,Wood County,2003,39316
Texas,Yoakum County,2003,7171
Texas,Young County,2003,17748
Texas,Zapata County,2003,12708
Texas,Zavala County,2003,11480
Texas,Anderson County,2004,55573
Texas,Andrews County,2004,12794
Texas,Angelina County,2004,80926
Texas,Aransas County,2004,23748
Texas,Archer County,2004,8987
Texas,Armstrong County,2004,2094
Texas,Atascosa County,2004,42079
Texas,Austin County,2004,25518
Texas,Bailey County,2004,6557
Texas,Bandera County,2004,19294
Texas,Bastrop County,2004,67559
Texas,Baylor County,2004,3932
Texas,Bee County,2004,32635
Texas,Bell County,2004,255529
Texas,Bexar County,2004,1487463
Texas,Blanco County,2004,8856
Texas,Borden County,2004,664
Texas,Bosque County,2004,17716
Texas,Bowie County,2004,89652
Texas,Brazoria County,2004,267879
