STNAME,CTYNAME,YEAR,POPULATION
Texas,Shackelford County,2009,3047
Texas,Shelby County,2009,26812
Texas,Sherman County,2009,2913
Texas,Smith County,2009,204665
Texas,Somervell County,2009,8031
Texas,Starr County,2009,62671
Texas,Stephens County,2009,9632
Texas,Sterling County,2009,1259
Texas,Stonewall County,2009,1354
Texas,Sutton County,2009,4273
Texas,Swisher County,2009,7424
Texas,Tarrant County,2009,1789900
Texas,Taylor County,2009,127683
Texas,Terrell County,2009,969
Texas,Terry County,2009,12142
Texas,Throckmorton County,2009,1593
Texas,Titus County,2009,30206
Texas,Tom Green County,2009,108378
Texas,Travis County,2009,1026158
Texas,Trinity County,2009,13897
Texas,Tyler County,2009,20556
Texas,Upshur County,2009,38057
Texas,Upton County,2009,3130
Texas,Uvalde County,2009,26811
Texas,Val Verde County,2009,48165
Texas,Van Zandt County,2009,52005
Texas,Victoria County,2009,87790
Texas,Walker County,2009,64119
Texas,Waller County,2009,36530
Texas,Ward County,2009,10528
Texas,Washington County,2009,32893
Texas,Webb County,2009,241438
Texas,Wharton County,2009,41000
Texas,Wheeler County,2009,4888
Texas,Wichita County,2009,127616
Texas,Wilbarger County,2009,13541
Texas,Willacy County,2009,20395
Texas,Williamson County,2009,410686
Texas,Wilson County,2009,40749
Texas,Winkler County,2009,6772
Texas,Wise County,2009,59415
Texas,Wood County,2009,43136
Texas,Yoakum County,2009,7698
Texas,Young County,2009,17792
Texas,Zapata County,2009,14036
Texas,Zavala County,2009,11585
Texas,Anderson County,2010,58498
Texas,Andrews County,2010,14849
Texas,Angelina County,2010,86905
Texas,Aransas County,2010,23189
Texas,Archer County,2010,9118
Texas,Armstrong County,2010,1902
Texas,Atascosa County,2010,44964
Texas,Austin County,2010,28372
Texas,Bailey County,2010,7154
Texas,Bandera County,2010,20546
Texas,Bastrop County,2010,74381
Texas,Baylor County,2010,3708
Texas,Bee County,2010,31862
Texas,Bell County,2010,312886
Texas,Bexar County,2010,1722841
Texas,Blanco County,2010,10501
Texas,Borden County,2010,646
Texas,Bosque County,2010,18269
Texas,Bowie County,2010,92645
Texas,Brazoria County,2010,314499
Texas,Brazos County,2010,195671
Texas,Brewster County,2010,9258
Texas,Briscoe County,2010,1633
Texas,Brooks County,2010,7213
Texas,Brown County,2010,38076
Texas,Burleson County,2010,17238
Texas,Burnet County,2010,42760
Texas,Caldwell County,2010,38087
Texas,Calhoun County,2010,21312
Texas,Callahan County,2010,13511
Texas,Cameron County,2010,407608
Texas,Camp County,2010,12396
Texas,Carson County,2010,6164
Texas,Cass County,2010,30457
Texas,Castro County,2010,8125
Texas,Chambers County,2010,35452
Texas,Cherokee County,2010,50932
Texas,Childress County,2010,7069
Texas,Clay County,2010,10737
Texas,Cochran County,2010,3147
Texas,Coke County,2010,3318
Texas,Coleman County,2010,8873
Texas,Collin County,2010,787102
Texas,Collingsworth County,2010,3054
Texas,Colorado County,2010,20868
Texas,Comal County,2010,109311
Texas,Comanche County,2010,13954
Texas,Concho County,2010,4101
Texas,Cooke County,2010,38482
Texas,Coryell County,2010,75654
Texas,Cottle County,2010,1512
Texas,Crane County,2010,4382
Texas,Crockett County,2010,3701
Texas,Crosby County,2010,6025
Texas,Culberson County,2010,2404
Texas,Dallam County,2010,6745
Texas,Dallas County,2010,2373711
Texas,Dawson County,2010,13826
Texas,Deaf Smith County,2010,19465
Texas,Delta County,2010,5242
Texas,Denton County,2010,665833
Texas,DeWitt County,2010,20055
Texas,Dickens County,2010,2447
Texas,Dimmit County,2010,10043
Texas,Donley County,2010,3734
Texas,Duval County,2010,11705
Texas,Eastland County,2010,18595
Texas,Ector County,2010,137060
Texas,Edwards County,2010,1999
Texas,Ellis County,2010,150408
Texas,El Paso County,2010,803548
Texas,Erath County,2010,37913
Texas,Falls County,2010,17895
Texas,Fannin County,2010,33922
Texas,Fayette County,2010,24545
Texas,Fisher County,2010,3959
Texas,Floyd County,2010,6404
Texas,Foard County,2010,1344
Texas,Fort Bend County,2010,590177
Texas,Franklin County,2010,10605
Texas,Freestone County,2010,19802
Texas,Frio County,2010,17255
Texas,Gaines County,2010,17588
Texas,Galveston County,2010,292492
Texas,Garza County,2010,6466
Texas,Gillespie County,2010,24875
Texas,Glasscock County,2010,1232
Texas,Goliad County,2010,7219
Texas,Gonzales County,2010,19797
Texas,Gray County,2010,22474
Texas,Grayson County,2010,121029
Texas,Gregg County,2010,122044
Texas,Grimes County,2010,26624
Texas,Guadalupe County,2010,132581
Texas,Hale County,2010,36271
Texas,Hall County,2010,3359
Texas,Hamilton County,2010,8468
Texas,Hansford County,2010,5599
Texas,Hardeman County,2010,4159
Texas,Hardin County,2010,54785
Texas,Harris County,2010,4107542
Texas,Harrison County,2010,65770
Texas,Hartley County,2010,6067
Texas,Haskell County,2010,5878
Texas,Hays County,2010,158086
Texas,Hemphill County,2010,3800
Texas,Henderson County,2010,78652
Texas,Hidalgo County,2010,779091
Texas,Hill County,2010,35153
Texas,Hockley County,2010,22827
Texas,Hood County,2010,51268
Texas,Hopkins County,2010,35211
Texas,Houston County,2010,23683
Texas,Howard County,2010,34983
Texas,Hudspeth County,2010,3472
Texas,Hunt County,2010,86367
Texas,Hutchinson County,2010,22211
Texas,Irion County,2010,1615
Texas,Jack County,2010,9004
Texas,Jackson County,2010,14091
Texas,Jasper County,2010,35775
Texas,Jeff Davis County,2010,2344
Texas,Jefferson County,2010,252457
Texas,Jim Hogg County,2010,5289
Texas,Jim Wells County,2010,40914
Texas,Johnson County,2010,151251
Texas,Jones County,2010,20237
Texas,Karnes County,2010,14886
Texas,Kaufman County,2010,103880
Texas,Kendall County,2010,33594
Texas,Kenedy County,2010,417
Texas,Kent County,2010,812
Texas,Kerr County,2010,49640
Texas,Kimble County,2010,4600
Texas,King County,2010,288
Texas,Kinney County,2010,3591
Texas,Kleberg County,2010,32037
Texas,Knox County,2010,3723
Texas,Lamar County,2010,49822
Texas,Lamb County,2010,13995
Texas,Lampasas County,2010,19759
Texas,La Salle County,2010,6913
Texas,Lavaca County,2010,19266
Texas,Lee County,2010,16594
Texas,Leon County,2010,16724
Texas,Liberty County,2010,75870
Texas,Limestone County,2010,23490
Texas,Lipscomb County,2010,3283
Texas,Live Oak County,2010,11550
Texas,Llano County,2010,19336
Texas,Loving County,2010,84
Texas,Lubbock County,2010,280332
Texas,Lynn County,2010,5912
Texas,McCulloch County,2010,8232
Texas,McLennan County,2010,235904
Texas,McMullen County,2010,711
Texas,Madison County,2010,13737
Texas,Marion County,2010,10491
Texas,Martin County,2010,4809
Texas,Mason County,2010,4010
Texas,Matagorda County,2010,36706
Texas,Maverick County,2010,54424
Texas,Medina County,2010,46130
Texas,Menard County,2010,2230
Texas,Midland County,2010,136987
Texas,Milam County,2010,24683
Texas,Mills County,2010,4969
Texas,Mitchell County,2010,9411
Texas,Montague County,2010,19719
Texas,Montgomery County,2010,459223
Texas,Moore County,2010,22008
Texas,Morris County,2010,12918
Texas,Motley County,2010,1205
Texas,Nacogdoches County,2010,64684
Texas,Navarro County,2010,47870
Texas,Newton County,2010,14447
Texas,Nolan County,2010,15247
Texas,Nueces County,2010,340251
Texas,Ochiltree County,2010,10171
Texas,Oldham County,2010,2050
Texas,Orange County,2010,82015
Texas,Palo Pinto County,2010,28093
Texas,Panola County,2010,23770
Texas,Parker County,2010,117324
Texas,Parmer County,2010,10266
Texas,Pecos County,2010,15521
Texas,Polk County,2010,45444
Texas,Potter County,2010,121329
Texas,Presidio County,2010,7875
Texas,Rains County,2010,10898
Texas,Randall County,2010,121221
Texas,Reagan County,2010,3353
Texas,Real County,2010,3322
Texas,Red River County,2010,12873
Texas,Reeves County,2010,13830
Texas,Refugio County,2010,7376
Texas,Roberts County,2010,920
Texas,Robertson County,2010,16551
Texas,Rockwall County,2010,78971
Texas,Runnels County,2010,10510
Texas,Rusk County,2010,53307
Texas,Sabine County,2010,10870
Texas,San Augustine County,2010,8855
Texas,San Jacinto County,2010,26480
Texas,San Patricio County,2010,64424
Texas,San Saba County,2010,6134
Texas,Schleicher County,2010,3503
Texas,Scurry County,2010,16929
Texas,Shackelford County,2010,3384
Texas,Shelby County,2010,25460
Texas,Sherman County,2010,3025
Texas,Smith County,2010,210407
Texas,Somervell County,2010,8501
Texas,Starr County,2010,61140
Texas,Stephens County,2010,9620
Texas,Sterling County,2010,1137
Texas,Stonewall County,2010,1496
Texas,Sutton County,2010,4061
Texas,Swisher County,2010,7919
Texas,Tarrant County,2010,1818167
Texas,Taylor County,2010,131842
Texas,Terrell County,2010,1007
Texas,Terry County,2010,12681
Texas,Throckmorton County,2010,1639
Texas,Titus County,2010,32417
Texas,Tom Green County,2010,110675
Texas,Travis County,2010,1030392
Texas,Trinity County,2010,14728
Texas,Tyler County,2010,21763
Texas,Upshur County,2010,39372
Texas,Upton County,2010,3340
Texas,Uvalde County,2010,26441
Texas,Val Verde County,2010,48963
Texas,Van Zandt County,2010,52576
Texas,Victoria County,2010,86883
Texas,Walker County,2010,68239
Texas,Waller County,2010,43558
Texas,Ward County,2010,10595
Texas,Washington County,2010,33695
Texas,Webb County,2010,251358
Texas,Wharton County,2010,41280
Texas,Wheeler County,2010,5387
Texas,Wichita County,2010,131802
Texas,Wilbarger County,2010,13509
Texas,Willacy County,2010,22226
Texas,Williamson County,2010,426568
Texas,Wilson County,2010,43054
Texas,Winkler County,2010,7081
Texas,Wise County,2010,59083
Texas,Wood County,2010,41989
Texas,Yoakum County,2010,7852
Texas,Young County,2010,18523
Texas,Zapata County,2010,14086
Texas,Zavala County,2010,11728
Texas,Anderson County,2011,58404
Texas,Andrews County,2011,15387
Texas,Angelina County,2011,87299
Texas,Aransas County,2011,23222
Texas,Archer County,2011,8840
Texas,Armstrong County,2011,1936
Texas,Atascosa County,2011,45506
Texas,Austin County,2011,28612
Texas,Bailey County,2011,7175
Texas,Bandera County,2011,20526
Texas,Bastrop County,2011,75058
Texas,Baylor County,2011,3696
Texas,Bee County,2011,32316
Texas,Bell County,2011,315915
Texas,Bexar County,2011,1755360
Texas,Blanco County,2011,10569
Texas,Borden County,2011,632
Texas,Bosque County,2011,18260
Texas,Bowie County,2011,92832
Texas,Brazoria County,2011,319214
Texas,Brazos County,2011,197481
Texas,Brewster County,2011,9350
Texas,Briscoe County,2011,1658
Texas,Brooks County,2011,7223
Texas,Brown County,2011,37995
Texas,Burleson County,2011,17330
Texas,Burnet County,2011,43221
Texas,Caldwell County,2011,38432
Texas,Calhoun County,2011,21353
Texas,Callahan County,2011,13513
Texas,Cameron County,2011,413116
Texas,Camp County,2011,12421
Texas,Carson County,2011,6240
Texas,Cass County,2011,30279
Texas,Castro County,2011,8089
Texas,Chambers County,2011,35693
Texas,Cherokee County,2011,51082
Texas,Childress County,2011,7028
Texas,Clay County,2011,10668
Texas,Cochran County,2011,3083
Texas,Coke County,2011,3264
Texas,Coleman County,2011,8748
Texas,Collin County,2011,812083
Texas,Collingsworth County,2011,3085
Texas,Colorado County,2011,20803
Texas,Comal County,2011,112128
Texas,Comanche County,2011,13870
Texas,Concho County,2011,4121
Texas,Cooke County,2011,38452
Texas,Coryell County,2011,76656
Texas,Cottle County,2011,1507
Texas,Crane County,2011,4357
Texas,Crockett County,2011,3655
Texas,Crosby County,2011,6041
Texas,Culberson County,2011,2393
Texas,Dallam County,2011,6887
Texas,Dallas County,2011,2409257
Texas,Dawson County,2011,13750
Texas,Deaf Smith County,2011,19519
Texas,Delta County,2011,5145
Texas,Denton County,2011,684842
Texas,DeWitt County,2011,20207
Texas,Dickens County,2011,2402
Texas,Dimmit County,2011,10109
Texas,Donley County,2011,3686
Texas,Duval County,2011,11778
Texas,Eastland County,2011,18583
Texas,Ector County,2011,139631
Texas,Edwards County,2011,1979
Texas,Ellis County,2011,152419
Texas,El Paso County,2011,819796
Texas,Erath County,2011,38925
Texas,Falls County,2011,17853
Texas,Fannin County,2011,33884
Texas,Fayette County,2011,24734
Texas,Fisher County,2011,3947
Texas,Floyd County,2011,6371
Texas,Foard County,2011,1359
Texas,Fort Bend County,2011,605979
Texas,Franklin County,2011,10561
Texas,Freestone County,2011,19602
Texas,Frio County,2011,17491
Texas,Gaines County,2011,17907
Texas,Galveston County,2011,295632
Texas,Garza County,2011,6556
Texas,Gillespie County,2011,25041
Texas,Glasscock County,2011,1238
Texas,Goliad County,2011,7208
Texas,Gonzales County,2011,19753
Texas,Gray County,2011,22663
Texas,Grayson County,2011,121429
Texas,Gregg County,2011,122719
Texas,Grimes County,2011,26663
Texas,Guadalupe County,2011,135816
Texas,Hale County,2011,36383
Texas,Hall County,2011,3312
Texas,Hamilton County,2011,8393
Texas,Hansford County,2011,5580
Texas,Hardeman County,2011,4160
Texas,Hardin County,2011,55074
Texas,Harris County,2011,4179279
Texas,Harrison County,2011,66350
Texas,Hartley County,2011,6035
Texas,Haskell County,2011,5956
Texas,Hays County,2011,163161
Texas,Hemphill County,2011,3961
Texas,Henderson County,2011,78829
Texas,Hidalgo County,2011,795305
Texas,Hill County,2011,35210
Texas,Hockley County,2011,22907
Texas,Hood County,2011,51564
Texas,Hopkins County,2011,35261
Texas,Houston County,2011,23433
Texas,Howard County,2011,34967
Texas,Hudspeth County,2011,3409
Texas,Hunt County,2011,86688
Texas,Hutchinson County,2011,22023
Texas,Irion County,2011,1601
Texas,Jack County,2011,9031
Texas,Jackson County,2011,14050
Texas,Jasper County,2011,36201
Texas,Jeff Davis County,2011,2282
Texas,Jefferson County,2011,253500
Texas,Jim Hogg County,2011,5287
Texas,Jim Wells County,2011,41245
Texas,Johnson County,2011,152084
Texas,Jones County,2011,20271
Texas,Karnes County,2011,14955
Texas,Kaufman County,2011,105212
Texas,Kendall County,2011,34424
Texas,Kenedy County,2011,438
Texas,Kent County,2011,813
Texas,Kerr County,2011,49635
Texas,Kimble County,2011,4592
Texas,King County,2011,258
Texas,Kinney County,2011,3613
Texas,Kleberg County,2011,32034
Texas,Knox County,2011,3721
Texas,Lamar County,2011,49869
Texas,Lamb County,2011,14064
Texas,Lampasas County,2011,19920
Texas,La Salle County,2011,7000
Texas,Lavaca County,2011,19317
Texas,Lee County,2011,16555
Texas,Leon County,2011,16829
Texas,Liberty County,2011,76005
Texas,Limestone County,2011,23587
Texas,Lipscomb County,2011,3334
Texas,Live Oak County,2011,11504
Texas,Llano County,2011,19073
Texas,Loving County,2011,95
Texas,Lubbock County,2011,283476
Texas,Lynn County,2011,5883
Texas,McCulloch County,2011,8256
Texas,McLennan County,2011,237847
Texas,McMullen County,2011,697
Texas,Madison County,2011,13747
Texas,Marion County,2011,10485
Texas,Martin County,2011,4885
Texas,Mason County,2011,4034
Texas,Matagorda County,2011,36675
Texas,Maverick County,2011,55233
Texas,Medina County,2011,46521
Texas,Menard County,2011,2215
Texas,Midland County,2011,140247
Texas,Milam County,2011,24610
Texas,Mills County,2011,4883
Texas,Mitchell County,2011,9397
Texas,Montague County,2011,19760
Texas,Montgomery County,2011,471456
Texas,Moore County,2011,22075
Texas,Morris County,2011,12769
Texas,Motley County,2011,1200
Texas,Nacogdoches County,2011,65656
Texas,Navarro County,2011,48072
Texas,Newton County,2011,14562
Texas,Nolan County,2011,15147
Texas,Nueces County,2011,343278
Texas,Ochiltree County,2011,10444
Texas,Oldham County,2011,2072
Texas,Orange County,2011,82350
Texas,Palo Pinto County,2011,28059
Texas,Panola County,2011,24008
Texas,Parker County,2011,118326
Texas,Parmer County,2011,10280
Texas,Pecos County,2011,15638
Texas,Polk County,2011,45582
Texas,Potter County,2011,122268
Texas,Presidio County,2011,7754
Texas,Rains County,2011,10990
Texas,Randall County,2011,123480
Texas,Reagan County,2011,3395
Texas,Real County,2011,3432
Texas,Red River County,2011,12681
Texas,Reeves County,2011,14095
Texas,Refugio County,2011,7323
Texas,Roberts County,2011,922
Texas,Robertson County,2011,16652
Texas,Rockwall County,2011,81103
Texas,Runnels County,2011,10503
Texas,Rusk County,2011,53644
Texas,Sabine County,2011,10727
Texas,San Augustine County,2011,8798
Texas,San Jacinto County,2011,26789
Texas,San Patricio County,2011,64455
Texas,San Saba County,2011,6046
Texas,Schleicher County,2011,3309
Texas,Scurry County,2011,16861
Texas,Shackelford County,2011,3335
Texas,Shelby County,2011,25736
Texas,Sherman County,2011,3013
Texas,Smith County,2011,212770
Texas,Somervell County,2011,8428
Texas,Starr County,2011,61640
Texas,Stephens County,2011,9535
Texas,Sterling County,2011,1170
Texas,Stonewall County,2011,1463
Texas,Sutton County,2011,3986
Texas,Swisher County,2011,7805
Texas,Tarrant County,2011,1848598
Texas,Taylor County,2011,132867
Texas,Terrell County,2011,945
Texas,Terry County,2011,12657
Texas,Throckmorton County,2011,1637
Texas,Titus County,2011,32447
Texas,Tom Green County,2011,111761
Texas,Travis County,2011,1061662
Texas,Trinity County,2011,14687
Texas,Tyler County,2011,21676
Texas,Upshur County,2011,39728
Texas,Upton County,2011,3284
Texas,Uvalde County,2011,26587
Texas,Val Verde County,2011,48962
Texas,Van Zandt County,2011,52490
Texas,Victoria County,2011,87560
Texas,Walker County,2011,68405
Texas,Waller County,2011,44138
Texas,Ward County,2011,10671
Texas,Washington County,2011,33952
Texas,Webb County,2011,255877
Texas,Wharton County,2011,41286
Texas,Wheeler County,2011,5447
Texas,Wichita County,2011,130825
Texas,Wilbarger County,2011,13455
Texas,Willacy County,2011,22168
Texas,Williamson County,2011,442366
Texas,Wilson County,2011,43669
Texas,Winkler County,2011,7160
Texas,Wise County,2011,59938
Texas,Wood County,2011,42109
Texas,Yoakum County,2011,7971
Texas,Young County,2011,18354
Texas,Zapata County,2011,14223
Texas,Zavala County,2011,11872
Texas,Anderson County,2012,58074
Texas,Andrews County,2012,16102
Texas,Angelina County,2012,87511
Texas,Aransas County,2012,23466
Texas,Archer County,2012,8815
Texas,Armstrong County,2012,1953
Texas,Atascosa County,2012,46444
Texas,Austin County,2012,28572
Texas,Bailey County,2012,7139
Texas,Bandera County,2012,20579
Texas,Bastrop County,2012,74745
Texas,Baylor County,2012,3593
Texas,Bee County,2012,32486
Texas,Bell County,2012,325138
Texas,Bexar County,2012,1788768
Texas,Blanco County,2012,10619
Texas,Borden County,2012,613
Texas,Bosque County,2012,18127
Texas,Bowie County,2012,93068
Texas,Brazoria County,2012,324295
Texas,Brazos County,2012,200304
Texas,Brewster County,2012,9262
Texas,Briscoe County,2012,1576
Texas,Brooks County,2012,7203
Texas,Brown County,2012,37804
Texas,Burleson County,2012,17437
Texas,Burnet County,2012,43383
Texas,Caldwell County,2012,38648
Texas,Calhoun County,2012,21564
Texas,Callahan County,2012,13488
Texas,Cameron County,2012,415729
Texas,Camp County,2012,12487
Texas,Carson County,2012,6090
Texas,Cass County,2012,30032
Texas,Castro County,2012,8254
Texas,Chambers County,2012,36497
Texas,Cherokee County,2012,51271
Texas,Childress County,2012,7102
Texas,Clay County,2012,10525
Texas,Cochran County,2012,3029
Texas,Coke County,2012,3198
Texas,Coleman County,2012,8673
Texas,Collin County,2012,834839
Texas,Collingsworth County,2012,3023
Texas,Colorado County,2012,20724
Texas,Comal County,2012,114897
Texas,Comanche County,2012,13723
Texas,Concho County,2012,4082
Texas,Cooke County,2012,38729
Texas,Coryell County,2012,78515
Texas,Cottle County,2012,1485
Texas,Crane County,2012,4522
Texas,Crockett County,2012,3707
Texas,Crosby County,2012,6033
Texas,Culberson County,2012,2317
Texas,Dallam County,2012,7058
Texas,Dallas County,2012,2456296
Texas,Dawson County,2012,13614
Texas,Deaf Smith County,2012,19369
Texas,Delta County,2012,5240
Texas,Denton County,2012,707027
Texas,DeWitt County,2012,20360
Texas,Dickens County,2012,2324
Texas,Dimmit County,2012,10472
Texas,Donley County,2012,3645
Texas,Duval County,2012,11564
Texas,Eastland County,2012,18461
Texas,Ector County,2012,144472
Texas,Edwards County,2012,1990
Texas,Ellis County,2012,153779
Texas,El Paso County,2012,832118
Texas,Erath County,2012,39408
Texas,Falls County,2012,17572
Texas,Fannin County,2012,33601
Texas,Fayette County,2012,24645
Texas,Fisher County,2012,3837
Texas,Floyd County,2012,6352
Texas,Foard County,2012,1309
Texas,Fort Bend County,2012,624737
Texas,Franklin County,2012,10633
Texas,Freestone County,2012,19484
Texas,Frio County,2012,17924
Texas,Gaines County,2012,18305
Texas,Galveston County,2012,301099
Texas,Garza County,2012,6413
Texas,Gillespie County,2012,25177
Texas,Glasscock County,2012,1280
Texas,Goliad County,2012,7329
Texas,Gonzales County,2012,19923
Texas,Gray County,2012,22922
Texas,Grayson County,2012,121866
Texas,Gregg County,2012,123154
Texas,Grimes County,2012,26686
Texas,Guadalupe County,2012,139657
Texas,Hale County,2012,36248
Texas,Hall County,2012,3269
Texas,Hamilton County,2012,8251
Texas,Hansford County,2012,5532
Texas,Hardeman County,2012,4098
Texas,Hardin County,2012,55129
Texas,Harris County,2012,4262549
Texas,Harrison County,2012,66273
Texas,Hartley County,2012,6092
Texas,Haskell County,2012,5883
Texas,Hays County,2012,168406
Texas,Hemphill County,2012,4098
Texas,Henderson County,2012,78989
Texas,Hidalgo County,2012,807930
Texas,Hill County,2012,35165
Texas,Hockley County,2012,23053
Texas,Hood County,2012,52132
Texas,Hopkins County,2012,35309
Texas,Houston County,2012,23212
Texas,Howard County,2012,35485
Texas,Hudspeth County,2012,3353
Texas,Hunt County,2012,86992
Texas,Hutchinson County,2012,22024
Texas,Irion County,2012,1582
Texas,Jack County,2012,8992
Texas,Jackson County,2012,14271
Texas,Jasper County,2012,35855
Texas,Jeff Davis County,2012,2296
Texas,Jefferson County,2012,251617
Texas,Jim Hogg County,2012,5275
Texas,Jim Wells County,2012,41673
Texas,Johnson County,2012,153406
Texas,Jones County,2012,19873
Texas,Karnes County,2012,14857
Texas,Kaufman County,2012,106569
Texas,Kendall County,2012,35563
Texas,Kenedy County,2012,447
Texas,Kent County,2012,825
Texas,Kerr County,2012,49712
Texas,Kimble County,2012,4522
Texas,King County,2012,269
Texas,Kinney County,2012,3646
Texas,Kleberg County,2012,32093
Texas,Knox County,2012,3729
Texas,Lamar County,2012,49673
Texas,Lamb County,2012,13870
Texas,Lampasas County,2012,20050
Texas,La Salle County,2012,7154
Texas,Lavaca County,2012,19532
Texas,Lee County,2012,16504
Texas,Leon County,2012,16740
Texas,Liberty County,2012,76378
Texas,Limestone County,2012,23679
Texas,Lipscomb County,2012,3448
Texas,Live Oak County,2012,11671
Texas,Llano County,2012,19266
Texas,Loving County,2012,86
Texas,Lubbock County,2012,286062
Texas,Lynn County,2012,5793
Texas,McCulloch County,2012,8241
Texas,McLennan County,2012,239369
Texas,McMullen County,2012,731
Texas,Madison County,2012,13739
Texas,Marion County,2012,10387
Texas,Martin County,2012,4976
Texas,Mason County,2012,4056
Texas,Matagorda County,2012,36534
Texas,Maverick County,2012,55723
Texas,Medina County,2012,46812
Texas,Menard County,2012,2205
Texas,Midland County,2012,147365
Texas,Milam County,2012,24116
Texas,Mills County,2012,4833
Texas,Mitchell County,2012,9332
Texas,Montague County,2012,19477
Texas,Montgomery County,2012,484627
Texas,Moore County,2012,22431
Texas,Morris County,2012,12698
Texas,Motley County,2012,1197
Texas,Nacogdoches County,2012,65868
Texas,Navarro County,2012,48157
Texas,Newton County,2012,14433
Texas,Nolan County,2012,14939
Texas,Nueces County,2012,347966
Texas,Ochiltree County,2012,10611
Texas,Oldham County,2012,2046
Texas,Orange County,2012,82908
Texas,Palo Pinto County,2012,27862
Texas,Panola County,2012,24000
Texas,Parker County,2012,119494
Texas,Parmer County,2012,10188
Texas,Pecos County,2012,15563
Texas,Polk County,2012,45517
Texas,Potter County,2012,122706
Texas,Presidio County,2012,7614
Texas,Rains County,2012,10927
Texas,Randall County,2012,125047
Texas,Reagan County,2012,3477
Texas,Real County,2012,3354
Texas,Red River County,2012,12721
Texas,Reeves County,2012,14256
Texas,Refugio County,2012,7259
Texas,Roberts County,2012,938
Texas,Robertson County,2012,16447
Texas,Rockwall County,2012,82772
Texas,Runnels County,2012,10337
Texas,Rusk County,2012,53735
Texas,Sabine County,2012,10526
Texas,San Augustine County,2012,8789
Texas,San Jacinto County,2012,26956
Texas,San Patricio County,2012,65261
Texas,San Saba County,2012,5990
Texas,Schleicher County,2012,3257
Texas,Scurry County,2012,17120
Texas,Shackelford County,2012,3361
Texas,Shelby County,2012,26062
Texas,Sherman County,2012,3037
Texas,Smith County,2012,214824
Texas,Somervell County,2012,8555
Texas,Starr County,2012,61951
Texas,Stephens County,2012,9608
Texas,Sterling County,2012,1190
Texas,Stonewall County,2012,1452
Texas,Sutton County,2012,3916
Texas,Swisher County,2012,7849
Texas,Tarrant County,2012,1882950
Texas,Taylor County,2012,134122
Texas,Terrell County,2012,917
Texas,Terry County,2012,12630
Texas,Throckmorton County,2012,1610
Texas,Titus County,2012,32605
Texas,Tom Green County,2012,113324
Texas,Travis County,2012,1096918
Texas,Trinity County,2012,14375
Texas,Tyler County,2012,21504
Texas,Upshur County,2012,39921
Texas,Upton County,2012,3265
Texas,Uvalde County,2012,26744
Texas,Val Verde County,2012,48968
Texas,Van Zandt County,2012,52211
Texas,Victoria County,2012,89124
Texas,Walker County,2012,68602
Texas,Waller County,2012,44365
Texas,Ward County,2012,10825
Texas,Washington County,2012,33916
Texas,Webb County,2012,260487
Texas,Wharton County,2012,41130
Texas,Wheeler County,2012,5593
Texas,Wichita County,2012,131742
Texas,Wilbarger County,2012,13294
Texas,Willacy County,2012,22202
Texas,Williamson County,2012,456144
Texas,Wilson County,2012,44356
Texas,Winkler County,2012,7366
Texas,Wise County,2012,60395
Texas,Wood County,2012,42402
Texas,Yoakum County,2012,8052
Texas,Young County,2012,18273
Texas,Zapata County,2012,14267
Texas,Zavala County,2012,12015
Texas,Anderson County,2013,57982
Texas,Andrews County,2013,16774
Texas,Angelina County,2013,87317
Texas,Aransas County,2013,23893
Texas,Archer County,2013,8799
Texas,Armstrong County,2013,1940
Texas,Atascosa County,2013,47029
Texas,Austin County,2013,28690
Texas,Bailey County,2013,7123
Texas,Bandera County,2013,20543
Texas,Bastrop County,2013,75809
Texas,Baylor County,2013,3581
Texas,Bee County,2013,32811
Texas,Bell County,2013,327254
Texas,Bexar County,2013,1821354
Texas,Blanco County,2013,10639
Texas,Borden County,2013,646
Texas,Bosque County,2013,17864
Texas,Bowie County,2013,93425
Texas,Brazoria County,2013,329961
Texas,Brazos County,2013,204164
Texas,Brewster County,2013,9288
Texas,Briscoe County,2013,1563
Texas,Brooks County,2013,7266
Texas,Brown County,2013,37663
Texas,Burleson County,2013,17272
Texas,Burnet County,2013,43580
Texas,Caldwell County,2013,39167
Texas,Calhoun County,2013,21719
Texas,Callahan County,2013,13502
Texas,Cameron County,2013,417129
Texas,Camp County,2013,12462
Texas,Carson County,2013,5988
Texas,Cass County,2013,30235
Texas,Castro County,2013,8108
Texas,Chambers County,2013,37359
Texas,Cherokee County,2013,51089
Texas,Childress County,2013,7061
Texas,Clay County,2013,10458
Texas,Cochran County,2013,3013
Texas,Coke County,2013,3175
Texas,Coleman County,2013,8533
Texas,Collin County,2013,856063
Texas,Collingsworth County,2013,3098
Texas,Colorado County,2013,20717
Texas,Comal County,2013,118663
Texas,Comanche County,2013,13552
Texas,Concho County,2013,4118
Texas,Cooke County,2013,38465
Texas,Coryell County,2013,76827
Texas,Cottle County,2013,1442
Texas,Crane County,2013,4716
Texas,Crockett County,2013,3765
Texas,Crosby County,2013,5923
Texas,Culberson County,2013,2305
Texas,Dallam County,2013,7111
Texas,Dallas County,2013,2484675
Texas,Dawson County,2013,13224
Texas,Deaf Smith County,2013,19174
Texas,Delta County,2013,5117
Texas,Denton County,2013,727776
Texas,DeWitt County,2013,20381
Texas,Dickens County,2013,2299
Texas,Dimmit County,2013,10898
Texas,Donley County,2013,3561
Texas,Duval County,2013,11563
Texas,Eastland County,2013,18279
